,Contrast,abbrev,A,B,mean(A),std(A),mean(B),std(B),Paired,Parametric,T,dof,Tail,p-unc,p-corr,p-adjust,BF10,cohen
875,abbrev * group_label,FRP6a,cue,alcohol,13661363.41435,6264354.322716051,12323103.735605998,4877981.586029101,False,True,0.3769017727054962,8.0,two-sided,0.716047582371766,0.9421864290922344,fdr_bh,0.515,0.2383736111808902
876,abbrev * group_label,GU1,relapse,control,1216369.7009298,949091.0347280635,704217.5505378001,407000.36472431285,False,True,1.1089685580275737,8.0,two-sided,0.2996653481085794,0.8118636951327439,fdr_bh,0.709,0.7013732993759475
877,abbrev * group_label,GU1,relapse,cue,1216369.7009298,949091.0347280635,2184900.6313054,1211652.6901635192,False,True,-1.4071076679812224,8.0,two-sided,0.1970380359108417,0.7582232237388585,fdr_bh,0.867,-0.8899330287817291
878,abbrev * group_label,GU1,relapse,alcohol,1216369.7009298,949091.0347280635,1791904.8736919998,492417.13370024855,False,True,-1.2036121580417292,8.0,two-sided,0.2631433639872746,0.8027111554828915,fdr_bh,0.753,-0.7612311677764826
879,abbrev * group_label,GU1,control,cue,704217.5505378001,407000.36472431285,2184900.6313054,1211652.6901635192,False,True,-2.5903241304110693,8.0,two-sided,0.03209693157163493,0.5618316398580764,fdr_bh,2.441,-1.6382648260388015
880,abbrev * group_label,GU1,control,alcohol,704217.5505378001,407000.36472431285,1791904.8736919998,492417.13370024855,False,True,-3.8070890808162354,8.0,two-sided,0.005184066615971352,0.34326299860115045,fdr_bh,8.201,-2.40781455010723
881,abbrev * group_label,GU1,cue,alcohol,2184900.6313054,1211652.6901635192,1791904.8736919998,492417.13370024855,False,True,0.6718952426095439,8.0,two-sided,0.5205778764374809,0.888819562000345,fdr_bh,0.566,0.4249438631355148
882,abbrev * group_label,GU4,relapse,control,13186722.3475,2781541.3286625515,12625777.624782,8415042.392634988,False,True,0.1415246928892642,8.0,two-sided,0.8909544441176779,0.9795775663742194,fdr_bh,0.496,0.08950807493718217
883,abbrev * group_label,GU4,relapse,cue,13186722.3475,2781541.3286625515,19038955.875299998,9583191.4849323,False,True,-1.3113919543849821,8.0,two-sided,0.22610993725461961,0.7756370842270185,fdr_bh,0.81,-0.8293970962152359
884,abbrev * group_label,GU4,relapse,alcohol,13186722.3475,2781541.3286625515,16316785.374082003,7763691.499023729,False,True,-0.8486833883285482,8.0,two-sided,0.4207249238882028,0.8534015112187554,fdr_bh,0.613,-0.5367545038934747
885,abbrev * group_label,GU4,control,cue,12625777.624782,8415042.392634988,19038955.875299998,9583191.4849323,False,True,-1.1244253164840523,8.0,two-sided,0.29343629465193977,0.8118636951327439,fdr_bh,0.716,-0.7111490117690555
886,abbrev * group_label,GU4,control,alcohol,12625777.624782,8415042.392634988,16316785.374082003,7763691.499023729,False,True,-0.7208563833011015,8.0,two-sided,0.4915227260636724,0.8773670033079279,fdr_bh,0.578,-0.4559096074205695
887,abbrev * group_label,GU4,cue,alcohol,19038955.875299998,9583191.4849323,16316785.374082003,7763691.499023729,False,True,0.4935349624628157,8.0,two-sided,0.6348972068022882,0.9112622312326547,fdr_bh,0.531,0.31213891726164034
888,abbrev * group_label,GU5,relapse,control,14672754.68136,2738267.7273377487,13281955.874346,8272259.151316079,False,True,0.35690056878611426,8.0,two-sided,0.7303972132184492,0.9421864290922344,fdr_bh,0.512,0.22572373911474344
889,abbrev * group_label,GU5,relapse,cue,14672754.68136,2738267.7273377487,16598066.15012,5609973.076502042,False,True,-0.6896381996108265,8.0,two-sided,0.5099273838741514,0.8882606041678766,fdr_bh,0.57,-0.4361654944456117
890,abbrev * group_label,GU5,relapse,alcohol,14672754.68136,2738267.7273377487,15696726.50916,6062777.489237859,False,True,-0.3441834378767842,8.0,two-sided,0.7395805255103107,0.9442076866325074,fdr_bh,0.511,-0.2176807193195412
891,abbrev * group_label,GU5,control,cue,13281955.874346,8272259.151316079,16598066.15012,5609973.076502042,False,True,-0.7418681467474351,8.0,two-sided,0.47937829863142223,0.8722262184485082,fdr_bh,0.583,-0.46919861344998615
892,abbrev * group_label,GU5,control,alcohol,13281955.874346,8272259.151316079,15696726.50916,6062777.489237859,False,True,-0.5264761888924065,8.0,two-sided,0.6128375591459889,0.9093330612647058,fdr_bh,0.537,-0.332972778149009
893,abbrev * group_label,GU5,cue,alcohol,16598066.15012,5609973.076502042,15696726.50916,6062777.489237859,False,True,0.24399939636636858,8.0,two-sided,0.8133723168714473,0.9523865566147776,fdr_bh,0.502,0.15431876804478742
894,abbrev * group_label,GU6a,relapse,control,15644230.70172,3092798.7868056465,13638388.713262001,7553370.465989196,False,True,0.549519724815539,8.0,two-sided,0.5976500373626502,0.9013332794279918,fdr_bh,0.541,0.34754678992121085
895,abbrev * group_label,GU6a,relapse,cue,15644230.70172,3092798.7868056465,16048600.418334002,5966996.328406989,False,True,-0.13453535206822587,8.0,two-sided,0.8963024214567592,0.9795775663742194,fdr_bh,0.495,-0.08508762766964768
896,abbrev * group_label,GU6a,relapse,alcohol,15644230.70172,3092798.7868056465,15749138.247915998,5530486.982878949,False,True,-0.03702028970432636,8.0,two-sided,0.9713759357421546,0.9984918626012372,fdr_bh,0.493,-0.023413687020990545
897,abbrev * group_label,GU6a,control,cue,13638388.713262001,7553370.465989196,16048600.418334002,5966996.328406989,False,True,-0.5598835099424186,8.0,two-sided,0.5908866700089538,0.9013332794279918,fdr_bh,0.543,-0.3541014231575143
898,abbrev * group_label,GU6a,control,alcohol,13638388.713262001,7553370.465989196,15749138.247915998,5530486.982878949,False,True,-0.504163364289181,8.0,two-sided,0.6277357060664888,0.9112622312326547,fdr_bh,0.533,-0.3188609087934019
899,abbrev * group_label,GU6a,cue,alcohol,16048600.418334002,5966996.328406989,15749138.247915998,5530486.982878949,False,True,0.08230503643921849,8.0,two-sided,0.9364261838248973,0.9894314395130991,fdr_bh,0.493,0.052054275610217006
900,abbrev * group_label,GU6b,relapse,control,10483454.761902,3294029.850859332,11747872.499979999,6803134.740553989,False,True,-0.37405117419221806,8.0,two-sided,0.7180855543928151,0.9421864290922344,fdr_bh,0.515,-0.23657073438156048
901,abbrev * group_label,GU6b,relapse,cue,10483454.761902,3294029.850859332,12369687.500006,6005524.1482162485,False,True,-0.615765540275107,8.0,two-sided,0.5551591763124182,0.8964007960153063,fdr_bh,0.554,-0.3894443223826966
902,abbrev * group_label,GU6b,relapse,alcohol,10483454.761902,3294029.850859332,14170176.66666,5135711.032047236,False,True,-1.3511428238824708,8.0,two-sided,0.2136159601054696,0.7700717194488472,fdr_bh,0.833,-0.8545377535320715
903,abbrev * group_label,GU6b,control,cue,11747872.499979999,6803134.740553989,12369687.500006,6005524.1482162485,False,True,-0.15322058997657267,8.0,two-sided,0.8820186032361319,0.9779607291151217,fdr_bh,0.496,-0.09690520975214698
904,abbrev * group_label,GU6b,control,alcohol,11747872.499979999,6803134.740553989,14170176.66666,5135711.032047236,False,True,-0.6354354655128666,8.0,two-sided,0.5428888037676585,0.8952067524604573,fdr_bh,0.558,-0.4018846754140065
905,abbrev * group_label,GU6b,cue,alcohol,12369687.500006,6005524.1482162485,14170176.66666,5135711.032047236,False,True,-0.509492318409577,8.0,two-sided,0.6241606812942724,0.9112622312326547,fdr_bh,0.534,-0.32223123530680003
906,abbrev * group_label,ILA5,relapse,control,26177438.3045,7897157.001894412,11281727.169731999,6092472.802754849,False,True,3.3394206064293632,8.0,two-sided,0.010239971480409114,0.4184550507669887,fdr_bh,5.131,2.1120350363235034
907,abbrev * group_label,ILA5,relapse,cue,26177438.3045,7897157.001894412,22158742.556700002,17990550.54095134,False,True,0.45736446090449423,8.0,two-sided,0.6595736657755796,0.9193677146542,fdr_bh,0.526,0.2892626834546473
908,abbrev * group_label,ILA5,relapse,alcohol,26177438.3045,7897157.001894412,11031649.732547998,4120772.4688113034,False,True,3.8020232779021668,8.0,two-sided,0.005221593232689457,0.34326299860115045,fdr_bh,8.16,2.4046106550300355
909,abbrev * group_label,ILA5,control,cue,11281727.169731999,6092472.802754849,22158742.556700002,17990550.54095134,False,True,-1.2804854302497393,8.0,two-sided,0.23625006159547207,0.7816413416462883,fdr_bh,0.793,-0.8098500940499692
910,abbrev * group_label,ILA5,control,alcohol,11281727.169731999,6092472.802754849,11031649.732547998,4120772.4688113034,False,True,0.07602648839739223,8.0,two-sided,0.9412649102858905,0.9917718079109871,fdr_bh,0.493,0.04808337316802479
911,abbrev * group_label,ILA5,cue,alcohol,22158742.556700002,17990550.54095134,11031649.732547998,4120772.4688113034,False,True,1.3480886777038634,8.0,two-sided,0.21455439732229417,0.7705377659265524,fdr_bh,0.831,0.8526061418857714
912,abbrev * group_label,ILA6a,relapse,control,18898973.81194,7220540.985573635,11093996.476282,5419074.216627521,False,True,1.9331741391274853,8.0,two-sided,0.08928221186076184,0.6740526586934179,fdr_bh,1.326,1.222646678675617
913,abbrev * group_label,ILA6a,relapse,cue,18898973.81194,7220540.985573635,15374301.494298,12102423.509111365,False,True,0.5592536231215406,8.0,two-sided,0.5912965276286066,0.9013332794279918,fdr_bh,0.543,0.3537030477530948
914,abbrev * group_label,ILA6a,relapse,alcohol,18898973.81194,7220540.985573635,7912350.009138,3553324.8847821904,False,True,3.0527273941608013,8.0,two-sided,0.01575562952212997,0.42784240582335525,fdr_bh,3.851,1.9307143282277464
915,abbrev * group_label,ILA6a,control,cue,11093996.476282,5419074.216627521,15374301.494298,12102423.509111365,False,True,-0.7217836376703634,8.0,two-sided,0.49098264454454565,0.8773670033079279,fdr_bh,0.578,-0.4564960545760116
916,abbrev * group_label,ILA6a,control,alcohol,11093996.476282,5419074.216627521,7912350.009138,3553324.8847821904,False,True,1.0978705738975423,8.0,two-sided,0.30420253398185565,0.8118636951327439,fdr_bh,0.704,0.6943543179184871
917,abbrev * group_label,ILA6a,cue,alcohol,15374301.494298,12102423.509111365,7912350.009138,3553324.8847821904,False,True,1.3228465476788516,8.0,two-sided,0.22244710091572334,0.7756370842270185,fdr_bh,0.816,0.8366416171111396
918,abbrev * group_label,ILA6b,relapse,control,8363970.0,3590235.6770830518,8969110.0,4850267.647305662,False,True,-0.22423395191531176,8.0,two-sided,0.8281960737682361,0.9528181546480342,fdr_bh,0.5,-0.14181800335861217
919,abbrev * group_label,ILA6b,relapse,cue,8363970.0,3590235.6770830518,10615600.0,7417085.918253206,False,True,-0.6109950461772327,8.0,two-sided,0.558159383309417,0.8964007960153063,fdr_bh,0.553,-0.3864271969999621
920,abbrev * group_label,ILA6b,relapse,alcohol,8363970.0,3590235.6770830518,4674640.0,2944430.0845834324,False,True,1.7766977757037157,8.0,two-sided,0.11352087240058885,0.7020645877207536,fdr_bh,1.16,1.123682336995742
921,abbrev * group_label,ILA6b,control,cue,8969110.0,4850267.647305662,10615600.0,7417085.918253206,False,True,-0.4154353633684495,8.0,two-sided,0.688742145517241,0.9340732441925854,fdr_bh,0.52,-0.2627443937647962
922,abbrev * group_label,ILA6b,control,alcohol,8969110.0,4850267.647305662,4674640.0,2944430.0845834324,False,True,1.6923958325456048,8.0,two-sided,0.12902876163385538,0.7306797288029563,fdr_bh,1.082,1.0703651066842061
923,abbrev * group_label,ILA6b,cue,alcohol,10615600.0,7417085.918253206,4674640.0,2944430.0845834324,False,True,1.664678790016919,8.0,two-sided,0.13454328089075332,0.7401991403413843,fdr_bh,1.058,1.0528353098053262
924,abbrev * group_label,MOp,relapse,control,11981121.181446001,3412780.9343023757,14598960.331825998,7587130.993761885,False,True,-0.7036203969268401,8.0,two-sided,0.5016311422360695,0.8812616384134834,fdr_bh,0.573,-0.44500861248811086
925,abbrev * group_label,MOp,relapse,cue,11981121.181446001,3412780.9343023757,13307872.30936,4759414.070489496,False,True,-0.5065626099541137,8.0,two-sided,0.6261248265388059,0.9112622312326547,fdr_bh,0.533,-0.32037832498689645
926,abbrev * group_label,MOp,relapse,alcohol,11981121.181446001,3412780.9343023757,9793586.33274,3744016.729763963,False,True,0.9655429352013455,8.0,two-sided,0.3625497595893369,0.8220101903455017,fdr_bh,0.652,0.610662970784124
927,abbrev * group_label,MOp,control,cue,14598960.331825998,7587130.993761885,13307872.30936,4759414.070489496,False,True,0.32233598047407863,8.0,two-sided,0.7554605445036968,0.9442076866325074,fdr_bh,0.509,0.20386317402432996
928,abbrev * group_label,MOp,control,alcohol,14598960.331825998,7587130.993761885,9793586.33274,3744016.729763963,False,True,1.270017253104194,8.0,two-sided,0.23977069094647568,0.7847040794611931,fdr_bh,0.787,0.8032294375039606
929,abbrev * group_label,MOp,cue,alcohol,13307872.30936,4759414.070489496,9793586.33274,3744016.729763963,False,True,1.2976827167826055,8.0,two-sided,0.23056122079891775,0.7756370842270185,fdr_bh,0.802,0.8207266130536487
930,abbrev * group_label,MOs,relapse,control,10570458.359582,3023272.471489491,11590518.534512002,5960967.178077474,False,True,-0.3412610692241531,8.0,two-sided,0.7416971923662248,0.9442076866325074,fdr_bh,0.511,-0.21583245109854285
931,abbrev * group_label,MOs,relapse,cue,10570458.359582,3023272.471489491,10674265.590685999,3983299.670914238,False,True,-0.04641764376825533,8.0,two-sided,0.9641151816154234,0.998448126172042,fdr_bh,0.493,-0.029357095585201567
932,abbrev * group_label,MOs,relapse,alcohol,10570458.359582,3023272.471489491,7111119.189676,2195293.2885283157,False,True,2.070348162372384,8.0,two-sided,0.072190013857257,0.6729047446844738,fdr_bh,1.498,1.3094031485281692
933,abbrev * group_label,MOs,control,cue,11590518.534512002,5960967.178077474,10674265.590685999,3983299.670914238,False,True,0.2857719809936939,8.0,two-sided,0.7823126504913646,0.9442076866325074,fdr_bh,0.505,0.1807380702796842
934,abbrev * group_label,MOs,control,alcohol,11590518.534512002,5960967.178077474,7111119.189676,2195293.2885283157,False,True,1.5767755303751452,8.0,two-sided,0.15349781738767368,0.7401991403413843,fdr_bh,0.986,0.997240406961094
935,abbrev * group_label,MOs,cue,alcohol,10674265.590685999,3983299.670914238,7111119.189676,2195293.2885283157,False,True,1.7517838792070155,8.0,two-sided,0.11791231869451371,0.7020645877207536,fdr_bh,1.136,1.1079254053318897
936,abbrev * group_label,ORBl,relapse,control,20631993.50136,5754815.478389503,14856020.371571999,8035424.342705173,False,True,1.306754860220187,8.0,two-sided,0.22760730532993473,0.7756370842270185,fdr_bh,0.807,0.8264643403581502
937,abbrev * group_label,ORBl,relapse,cue,20631993.50136,5754815.478389503,18442405.168288,12044022.908811374,False,True,0.36679414614836525,8.0,two-sided,0.7232846210558157,0.9421864290922344,fdr_bh,0.514,0.2319809868491022
938,abbrev * group_label,ORBl,relapse,alcohol,20631993.50136,5754815.478389503,10157793.104931999,4309396.957534958,False,True,3.257674152640372,8.0,two-sided,0.011567466042960549,0.4200204062076839,fdr_bh,4.727,2.0603340394005207
939,abbrev * group_label,ORBl,control,cue,14856020.371571999,8035424.342705173,18442405.168288,12044022.908811374,False,True,-0.5538839261619858,8.0,two-sided,0.5947968433588049,0.9013332794279918,fdr_bh,0.542,-0.35030695320568
940,abbrev * group_label,ORBl,control,alcohol,14856020.371571999,8035424.342705173,10157793.104931999,4309396.957534958,False,True,1.1521705351131206,8.0,two-sided,0.2825161285273341,0.8118184875421608,fdr_bh,0.728,0.7286966287784937
941,abbrev * group_label,ORBl,cue,alcohol,18442405.168288,12044022.908811374,10157793.104931999,4309396.957534958,False,True,1.4481932650167184,8.0,two-sided,0.1855939043124458,0.7483146221877814,fdr_bh,0.894,0.9159178419137348
942,abbrev * group_label,ORBm,relapse,control,19433397.63248,5352144.542104382,10910891.449798,5371338.173725847,False,True,2.5132215395537383,8.0,two-sided,0.036188861008527556,0.5618316398580764,fdr_bh,2.266,1.5895008659169536
943,abbrev * group_label,ORBm,relapse,cue,19433397.63248,5352144.542104382,14489173.377759999,11089388.128628062,False,True,0.8978523941762377,8.0,two-sided,0.3954814114169305,0.8407948910823057,fdr_bh,0.628,0.5678517136464422
944,abbrev * group_label,ORBm,relapse,alcohol,19433397.63248,5352144.542104382,6427253.36144,3042747.1272005886,False,True,4.72380993478968,8.0,two-sided,0.0014948033820399089,0.34326299860115045,fdr_bh,20.187,2.9875997255333706
945,abbrev * group_label,ORBm,control,cue,10910891.449798,5371338.173725847,14489173.377759999,11089388.128628062,False,True,-0.6493618407517011,8.0,two-sided,0.5342998427235027,0.89126133963201,fdr_bh,0.561,-0.4106924884749842
946,abbrev * group_label,ORBm,control,alcohol,10910891.449798,5371338.173725847,6427253.36144,3042747.1272005886,False,True,1.6240464584305208,8.0,two-sided,0.14302101992138913,0.7401991403413843,fdr_bh,1.024,1.0271371669140819
947,abbrev * group_label,ORBm,cue,alcohol,14489173.377759999,11089388.128628062,6427253.36144,3042747.1272005886,False,True,1.567667034577478,8.0,two-sided,0.1555950462242963,0.7401991403413843,fdr_bh,0.979,0.9914796884053537
948,abbrev * group_label,ORBvl,relapse,control,22816583.984160002,5990891.15447261,17645048.400162004,9408143.078323888,False,True,1.0367820369666547,8.0,two-sided,0.3301567966995674,0.8118636951327439,fdr_bh,0.679,0.6557185347927038
949,abbrev * group_label,ORBvl,relapse,cue,22816583.984160002,5990891.15447261,19193446.51551,12990896.016126437,False,True,0.5663169105347328,8.0,two-sided,0.5867095327628287,0.9013332794279918,fdr_bh,0.544,0.35817026295191207
950,abbrev * group_label,ORBvl,relapse,alcohol,22816583.984160002,5990891.15447261,8648230.942098001,3493509.210972718,False,True,4.568279594481168,8.0,two-sided,0.0018299138120705673,0.34326299860115045,fdr_bh,17.374,2.889233701406172
951,abbrev * group_label,ORBvl,control,cue,17645048.400162004,9408143.078323888,19193446.51551,12990896.016126437,False,True,-0.21585770075346997,8.0,two-sided,0.8345006876321861,0.955421202741852,fdr_bh,0.5,-0.13652039697360185
