,Contrast,abbrev,A,B,mean(A),std(A),mean(B),std(B),Paired,Parametric,T,dof,Tail,p-unc,p-corr,p-adjust,BF10,cohen
32,abbrev * group_label,PCG,relapse,alcohol,4849652.603081999,2437372.7891161405,4594496.0932675,3206624.126665362,False,True,0.13160850692352888,5.528364264666579,two-sided,0.8999514499536241,0.9735527995537667,fdr_bh,0.511,0.09135193655175715
33,abbrev * group_label,PCG,control,cue,10453913.501734,5269574.128433392,6479263.59500272,5650730.941524995,False,True,1.1502698349796008,8.0,two-sided,0.28325358660484934,0.7977991536380065,fdr_bh,0.727,0.727494520464312
34,abbrev * group_label,PCG,control,alcohol,10453913.501734,5269574.128433392,4594496.0932675,3206624.126665362,False,True,2.05570919450897,6.6579870320764165,two-sided,0.08092660681063919,0.644412719939753,fdr_bh,1.448,1.3013082575223587
35,abbrev * group_label,PCG,cue,alcohol,6479263.59500272,5650730.941524995,4594496.0932675,3206624.126665362,False,True,0.6297704475886794,6.470471902180063,two-sided,0.550424106699834,0.877052325914777,fdr_bh,0.573,0.39600056431580444
36,abbrev * group_label,PG,relapse,control,24535056.185399998,6428170.141869009,30804013.902076,15925016.786000693,False,True,-0.8162490431685294,8.0,two-sided,0.4379851769481138,0.8510077028432679,fdr_bh,0.603,-0.5162412228691311
37,abbrev * group_label,PG,relapse,cue,24535056.185399998,6428170.141869009,27683198.594066,14092004.062582714,False,True,-0.4544842761319712,8.0,two-sided,0.6615583519135613,0.9150847379960223,fdr_bh,0.525,-0.28744109466198586
38,abbrev * group_label,PG,relapse,alcohol,24535056.185399998,6428170.141869009,17345315.027244,8734562.364102267,False,True,1.4824117126204293,8.0,two-sided,0.17651460496186377,0.7027698690048799,fdr_bh,0.917,0.9375594883983062
39,abbrev * group_label,PG,control,cue,30804013.902076,15925016.786000693,27683198.594066,14092004.062582714,False,True,0.3281649835764808,8.0,two-sided,0.7512111881084739,0.9402959958609246,fdr_bh,0.509,0.20754975928268565
40,abbrev * group_label,PG,control,alcohol,30804013.902076,15925016.786000693,17345315.027244,8734562.364102267,False,True,1.6569055418167147,8.0,two-sided,0.13612846016551183,0.7027698690048799,fdr_bh,1.051,1.0479190759792363
41,abbrev * group_label,PG,cue,alcohol,27683198.594066,14092004.062582714,17345315.027244,8734562.364102267,False,True,1.394271379324345,8.0,two-sided,0.20073806140515116,0.7212117006933448,fdr_bh,0.859,0.8818146470099057
42,abbrev * group_label,PRNc,relapse,control,8815594.024482,4737081.064435212,11024299.708654,5658068.098910405,False,True,-0.6692821879455153,8.0,two-sided,0.5221579348321609,0.8748341131154682,fdr_bh,0.565,-0.42329122225774357
43,abbrev * group_label,PRNc,relapse,cue,8815594.024482,4737081.064435212,9641712.741202,5975652.853560204,False,True,-0.24224717076548383,8.0,two-sided,0.8146833279362855,0.9494643646229302,fdr_bh,0.502,-0.1532105632701368
44,abbrev * group_label,PRNc,relapse,alcohol,8815594.024482,4737081.064435212,7970112.92892,2908574.1103302226,False,True,0.32902983817790354,6.6802579950885645,two-sided,0.7522068402115143,0.9402959958609246,fdr_bh,0.526,0.20846895850031683
45,abbrev * group_label,PRNc,control,cue,11024299.708654,5658068.098910405,9641712.741202,5975652.853560204,False,True,0.3756747923125678,8.0,two-sided,0.7169244890800688,0.9402959958609246,fdr_bh,0.515,0.23759760064368576
46,abbrev * group_label,PRNc,control,alcohol,11024299.708654,5658068.098910405,7970112.92892,2908574.1103302226,False,True,1.0464885480230446,6.179934004991856,two-sided,0.33452952470902886,0.8112824449479418,fdr_bh,0.698,0.6523539796691956
47,abbrev * group_label,PRNc,cue,alcohol,9641712.741202,5975652.853560204,7970112.92892,2908574.1103302226,False,True,0.5494215817193976,6.016414553545319,two-sided,0.6024969511118805,0.8859032758519614,fdr_bh,0.558,0.34099766331194553
48,abbrev * group_label,SUT,relapse,control,12008137.605576,7251159.699847805,10871562.10668,5348757.357889894,False,True,0.28205640973972984,8.0,two-sided,0.7850595031001621,0.9402959958609246,fdr_bh,0.505,0.1783881366854493
49,abbrev * group_label,SUT,relapse,cue,12008137.605576,7251159.699847805,11924409.18854218,12660184.487124205,False,True,0.012832500026950279,8.0,two-sided,0.9900756760306301,0.9981487627931295,fdr_bh,0.492,0.008115985631866999
50,abbrev * group_label,SUT,relapse,alcohol,12008137.605576,7251159.699847805,7052129.7043025,2364207.0669576707,False,True,1.4358768295570874,5.015601546529019,two-sided,0.21034656402672972,0.7279570509320954,fdr_bh,0.896,0.870133968898829
51,abbrev * group_label,SUT,control,cue,10871562.10668,5348757.357889894,11924409.18854218,12660184.487124205,False,True,-0.17129568316110255,8.0,two-sided,0.8682447271509794,0.9606464561365976,fdr_bh,0.497,-0.1083369024287271
52,abbrev * group_label,SUT,control,alcohol,10871562.10668,5348757.357889894,7052129.7043025,2364207.0669576707,False,True,1.431472244762686,5.736148136861739,two-sided,0.2044468908609482,0.7212117006933448,fdr_bh,0.893,0.882210551550611
53,abbrev * group_label,SUT,cue,alcohol,11924409.18854218,12660184.487124205,7052129.7043025,2364207.0669576707,False,True,0.842387495117147,4.345322789573318,two-sided,0.44344793971155655,0.8527304855268988,fdr_bh,0.628,0.5025794555382724
54,abbrev * group_label,TRN,relapse,control,24308592.22594,7926412.340014892,26837825.52895,11582368.36322531,False,True,-0.40296157243560093,8.0,two-sided,0.6975306801810078,0.9393042625545045,fdr_bh,0.518,-0.2548552756838846
55,abbrev * group_label,TRN,relapse,cue,24308592.22594,7926412.340014892,19937820.962079994,6272270.163586377,False,True,0.9669025162108843,8.0,two-sided,0.36190988211011105,0.8112824449479418,fdr_bh,0.652,0.6115228453148548
56,abbrev * group_label,TRN,relapse,alcohol,24308592.22594,7926412.340014892,12718883.518634,3936694.301358379,False,True,2.9282336565564706,8.0,two-sided,0.01904958600033161,0.41991913487687504,fdr_bh,3.402,1.8519775751763388
57,abbrev * group_label,TRN,control,cue,26837825.52895,11582368.36322531,19937820.962079994,6272270.163586377,False,True,1.171369374419168,8.0,two-sided,0.27515413815750056,0.7910249479947664,fdr_bh,0.737,0.740839040906229
58,abbrev * group_label,TRN,control,alcohol,26837825.52895,11582368.36322531,12718883.518634,3936694.301358379,False,True,2.580777179719462,8.0,two-sided,0.03257692396379777,0.5276785116574014,fdr_bh,2.419,1.6322268042598418
59,abbrev * group_label,TRN,cue,alcohol,19937820.962079994,6272270.163586377,12718883.518634,3936694.301358379,False,True,2.179785576058192,8.0,two-sided,0.06088280381708388,0.5878020035430183,fdr_bh,1.655,1.3786174462252168
60,abbrev * group_label,V,relapse,control,11505640.373044,2508856.7290788586,7085690.339985999,2206609.317839174,False,True,2.9580290237611324,8.0,two-sided,0.01820094693656356,0.41944909531080565,fdr_bh,3.504,1.870821819993902
61,abbrev * group_label,V,relapse,cue,11505640.373044,2508856.7290788586,7655131.946702801,5974730.487921664,False,True,1.3286818665731968,8.0,two-sided,0.2206007278658551,0.7419689828762902,fdr_bh,0.82,0.8403321968270487
62,abbrev * group_label,V,relapse,alcohol,11505640.373044,2508856.7290788586,4770695.2717725,2314248.2726189597,False,True,4.17859690119841,6.790894257268907,two-sided,0.0044317487737958105,0.2808620785393095,fdr_bh,9.473,2.7745917594854417
63,abbrev * group_label,V,control,cue,7085690.339985999,2206609.317839174,7655131.946702801,5974730.487921664,False,True,-0.1999172517408812,8.0,two-sided,0.8465335689686739,0.956623755315643,fdr_bh,0.499,-0.12643877181248933
64,abbrev * group_label,V,control,alcohol,7085690.339985999,2206609.317839174,4770695.2717725,2314248.2726189597,False,True,1.5222454108790915,6.408379797519526,two-sided,0.17565627047293414,0.7027698690048799,fdr_bh,0.953,1.0273479662803555
65,abbrev * group_label,V,cue,alcohol,7655131.946702801,5974730.487921664,4770695.2717725,2314248.2726189597,False,True,0.990612077577844,5.388317940060303,two-sided,0.364250547309184,0.8112824449479418,fdr_bh,0.677,0.6054901070867605
66,abbrev * group_label,LC,relapse,control,4140976.190484,4325835.400174455,7588900.000008,5134989.076330152,False,True,-1.148275402954529,8.0,two-sided,0.28402908724193326,0.7977991536380065,fdr_bh,0.726,-0.7262331308967903
67,abbrev * group_label,LC,relapse,cue,4140976.190484,4325835.400174455,9150008.333325,6824564.163273228,False,True,-1.2769902341821853,4.861776732248885,two-sided,0.2591914867146967,0.7910249479947664,fdr_bh,0.804,-0.9047171793321325
68,abbrev * group_label,LC,relapse,alcohol,4140976.190484,4325835.400174455,4486483.3333250005,5054940.22833724,False,True,-0.10855199929881242,6.0002667261504685,two-sided,0.9170969143883827,0.9788802854629685,fdr_bh,0.511,-0.07426553390741594
69,abbrev * group_label,LC,control,cue,7588900.000008,5134989.076330152,9150008.333325,6824564.163273228,False,True,-0.3795488018883022,5.488498884179804,two-sided,0.7185274197304341,0.9402959958609246,fdr_bh,0.532,-0.2637697252889719
70,abbrev * group_label,LC,control,alcohol,7588900.000008,5134989.076330152,4486483.3333250005,5054940.22833724,False,True,0.9084869135913946,6.616065565570503,two-sided,0.39550762034746767,0.8262615810841569,fdr_bh,0.648,0.6082172633121418
71,abbrev * group_label,LC,cue,alcohol,9150008.333325,6824564.163273228,4486483.3333250005,5054940.22833724,False,True,1.098234491764636,6.0,two-sided,0.31420729856623625,0.8092800421778616,fdr_bh,0.733,0.7765690564597357
72,abbrev * group_label,LDT,relapse,control,10203887.92956,2537412.7816756316,14361425.150958002,8392810.836326407,False,True,-1.0602806893952081,8.0,two-sided,0.31997573793384304,0.8112824449479418,fdr_bh,0.688,-0.670580387516479
73,abbrev * group_label,LDT,relapse,cue,10203887.92956,2537412.7816756316,10412365.422962,9208942.091871228,False,True,-0.04880274102725503,8.0,two-sided,0.9622729026924296,0.9981487627931295,fdr_bh,0.493,-0.030865563541094276
74,abbrev * group_label,LDT,relapse,alcohol,10203887.92956,2537412.7816756316,7789104.038127499,4264819.834953318,False,True,0.9996843011425626,4.659449479830652,two-sided,0.3665116185945568,0.8112824449479418,fdr_bh,0.68,0.712878732889471
75,abbrev * group_label,LDT,control,cue,14361425.150958002,8392810.836326407,10412365.422962,9208942.091871228,False,True,0.7087147128895604,8.0,two-sided,0.49862981214802216,0.8702420473633294,fdr_bh,0.575,0.4482305408006609
76,abbrev * group_label,LDT,control,alcohol,14361425.150958002,8392810.836326407,7789104.038127499,4264819.834953318,False,True,1.5224875970094423,6.145271986321318,two-sided,0.17755983876202114,0.7027698690048799,fdr_bh,0.953,0.9481769795188476
77,abbrev * group_label,LDT,cue,alcohol,10412365.422962,9208942.091871228,7789104.038127499,4264819.834953318,False,True,0.565640625517782,5.869753913736993,two-sided,0.5925850810968559,0.8797676020969427,fdr_bh,0.561,0.34975285249086885
78,abbrev * group_label,PRNr,relapse,control,8678687.572626,2227181.508715398,9614426.955306001,3841075.4086709004,False,True,-0.47124890685828,8.0,two-sided,0.650046545471041,0.90573544621235,fdr_bh,0.528,-0.2980439781073417
79,abbrev * group_label,PRNr,relapse,cue,8678687.572626,2227181.508715398,8209082.635574001,4018544.2445954834,False,True,0.228551177429742,8.0,two-sided,0.824951731855491,0.9494643646229302,fdr_bh,0.501,0.14454845651825052
80,abbrev * group_label,PRNr,relapse,alcohol,8678687.572626,2227181.508715398,4910603.409116,1256081.4328629521,False,True,3.295190650622834,8.0,two-sided,0.010937013248168431,0.37595824766573754,fdr_bh,4.908,2.0840615560920592
81,abbrev * group_label,PRNr,control,cue,9614426.955306001,3841075.4086709004,8209082.635574001,4018544.2445954834,False,True,0.5652889923598932,8.0,two-sided,0.5873758489107651,0.8775232449673273,fdr_bh,0.544,0.3575201504157568
82,abbrev * group_label,PRNr,control,alcohol,9614426.955306001,3841075.4086709004,4910603.409116,1256081.4328629521,False,True,2.602685216418235,8.0,two-sided,0.03148614527726655,0.5276785116574014,fdr_bh,2.471,1.646082663265978
83,abbrev * group_label,PRNr,cue,alcohol,8209082.635574001,4018544.2445954834,4910603.409116,1256081.4328629521,False,True,1.7518140791032433,8.0,two-sided,0.11790690041895532,0.69288468538919,fdr_bh,1.136,1.1079445054233255
84,abbrev * group_label,SLC,relapse,control,11060116.666666,5912535.45255804,15439200.202014003,10948635.04056348,False,True,-0.7869365460659415,8.0,two-sided,0.453998043903062,0.8556766106277041,fdr_bh,0.595,-0.49770237191887845
85,abbrev * group_label,SLC,relapse,cue,11060116.666666,5912535.45255804,11008696.16160528,10118363.874056041,False,True,0.009811238338418904,8.0,two-sided,0.9924121444318559,0.9981487627931295,fdr_bh,0.492,0.006205171963233926
86,abbrev * group_label,SLC,relapse,alcohol,11060116.666666,5912535.45255804,8748784.848485,6064212.204937379,False,True,0.5745160365585049,6.485015977722785,two-sided,0.584985216066632,0.8775232449673273,fdr_bh,0.562,0.386638935185314
87,abbrev * group_label,SLC,control,cue,15439200.202014003,10948635.04056348,11008696.16160528,10118363.874056041,False,True,0.6645282483733073,8.0,two-sided,0.5250400941726218,0.8748341131154682,fdr_bh,0.564,0.4202845668763467
88,abbrev * group_label,SLC,control,alcohol,15439200.202014003,10948635.04056348,8748784.848485,6064212.204937379,False,True,1.1616952107981144,6.400975270208768,two-sided,0.286838607461707,0.7990504065004694,fdr_bh,0.747,0.7288604717274357
89,abbrev * group_label,SLC,cue,alcohol,11008696.16160528,10118363.874056041,8748784.848485,6064212.204937379,False,True,0.41489019618425843,6.619139610911551,two-sided,0.6913374597523237,0.9350455585095064,fdr_bh,0.536,0.2622416950643982
90,abbrev * group_label,SLD,relapse,control,11362073.654424,4673425.079161949,16774479.499559999,10664583.557210205,False,True,-1.0394096874682488,8.0,two-sided,0.3290060050610747,0.8112824449479418,fdr_bh,0.68,-0.657380406888688
91,abbrev * group_label,SLD,relapse,cue,11362073.654424,4673425.079161949,11157851.612854,9507151.49922163,False,True,0.04310615285388151,8.0,two-sided,0.966673396416295,0.9981487627931295,fdr_bh,0.493,0.027262724837126585
92,abbrev * group_label,SLD,relapse,alcohol,11362073.654424,4673425.079161949,7885805.874852501,4606650.904101038,False,True,1.1176907649344658,6.612074511333802,two-sided,0.30265744579539894,0.8038643414395192,fdr_bh,0.728,0.7484012530630648
93,abbrev * group_label,SLD,control,cue,16774479.499559999,10664583.557210205,11157851.612854,9507151.49922163,False,True,0.879060262926528,8.0,two-sided,0.40499791727351164,0.8295227536760391,fdr_bh,0.622,0.5559665262788603
94,abbrev * group_label,SLD,control,alcohol,16774479.499559999,10664583.557210205,7885805.874852501,4606650.904101038,False,True,1.6782444739296818,5.672068021933858,two-sided,0.1471648415071655,0.7027698690048799,fdr_bh,1.07,1.0326923306637037
95,abbrev * group_label,SLD,cue,alcohol,11157851.612854,9507151.49922163,7885805.874852501,4606650.904101038,False,True,0.6766653675596425,6.002980549586721,two-sided,0.5238210380211197,0.8748341131154682,fdr_bh,0.584,0.4198246847176523
96,abbrev * group_label,NLL,relapse,control,2687504.507774,1175094.5725663102,2698193.8467699997,1588397.8944077708,False,True,-0.01209731547212113,8.0,two-sided,0.9906442166204801,0.9981487627931295,fdr_bh,0.492,-0.007651014093099587
97,abbrev * group_label,NLL,relapse,cue,2687504.507774,1175094.5725663102,2423689.06968,968938.0864948216,False,True,0.3873204209731974,8.0,two-sided,0.7086196885829326,0.9402959958609246,fdr_bh,0.516,0.24496294291411086
98,abbrev * group_label,NLL,relapse,alcohol,2687504.507774,1175094.5725663102,1886281.1579256002,971128.8909658305,False,True,1.1752392216107352,8.0,two-sided,0.27368930293130217,0.7910249479947664,fdr_bh,0.739,0.7432865471706608
99,abbrev * group_label,NLL,control,cue,2698193.8467699997,1588397.8944077708,2423689.06968,968938.0864948216,False,True,0.3298988909985484,8.0,two-sided,0.7499488988711716,0.9402959958609246,fdr_bh,0.51,0.20864637862380658
100,abbrev * group_label,NLL,control,alcohol,2698193.8467699997,1588397.8944077708,1886281.1579256002,971128.8909658305,False,True,0.9751554162217115,8.0,two-sided,0.3580438744841754,0.8112824449479418,fdr_bh,0.655,0.6167424375820233
101,abbrev * group_label,NLL,cue,alcohol,2423689.06968,968938.0864948216,1886281.1579256002,971128.8909658305,False,True,0.8759656083713439,8.0,two-sided,0.4065806790700113,0.8295227536760391,fdr_bh,0.621,0.5540092948857009
102,abbrev * group_label,PB,relapse,control,11139459.968198001,3491133.237499616,9598250.476338001,3743053.5472623724,False,True,0.6733002660802783,8.0,two-sided,0.519729508548443,0.8748341131154682,fdr_bh,0.566,0.42583247800221796
103,abbrev * group_label,PB,relapse,cue,11139459.968198001,3491133.237499616,8403860.717529,7041946.988445701,False,True,0.7782586749697269,8.0,two-sided,0.4588136242818812,0.8595856498960894,fdr_bh,0.593,0.49221400433780227
104,abbrev * group_label,PB,relapse,alcohol,11139459.968198001,3491133.237499616,6623848.746839999,2373415.357222635,False,True,2.302601734458482,6.8904674290304975,two-sided,0.05535889629292202,0.5878020035430183,fdr_bh,1.786,1.4744964954932078
105,abbrev * group_label,PB,control,cue,9598250.476338001,3743053.5472623724,8403860.717529,7041946.988445701,False,True,0.3348916615726316,8.0,two-sided,0.7463186358703864,0.9402959958609246,fdr_bh,0.51,0.21180408399356046
106,abbrev * group_label,PB,control,alcohol,9598250.476338001,3743053.5472623724,6623848.746839999,2373415.357222635,False,True,1.449571851634099,6.755765709434685,two-sided,0.1919608088153714,0.7212117006933448,fdr_bh,0.904,0.9214302978461153
107,abbrev * group_label,PB,cue,alcohol,8403860.717529,7041946.988445701,6623848.746839999,2373415.357222635,False,True,0.5289116554558706,5.0800389325866595,two-sided,0.6191539527663212,0.8968887258643568,fdr_bh,0.554,0.3209925439789851
108,abbrev * group_label,PSV,relapse,control,8462253.578761999,2910488.995443385,9025525.38038,3682755.252434646,False,True,-0.2683242735240711,8.0,two-sided,0.7952389624223319,0.9420237241778558,fdr_bh,0.504,-0.169703171169216
109,abbrev * group_label,PSV,relapse,cue,8462253.578761999,2910488.995443385,7164967.6024279995,3613401.1538757933,False,True,0.6252054796612453,8.0,two-sided,0.5492502029952699,0.877052325914777,fdr_bh,0.556,0.39541466426952243
110,abbrev * group_label,PSV,relapse,alcohol,8462253.578761999,2910488.995443385,5106094.0071925,2544662.3103396967,False,True,1.8438723318307082,6.898407930139106,two-sided,0.10835400052836532,0.6843252891530484,fdr_bh,1.218,1.2161537622676462
111,abbrev * group_label,PSV,control,cue,9025525.38038,3682755.252434646,7164967.6024279995,3613401.1538757933,False,True,0.8063607985314121,8.0,two-sided,0.4433431325646896,0.8527304855268988,fdr_bh,0.6,0.509987347846284
112,abbrev * group_label,PSV,control,alcohol,9025525.38038,3682755.252434646,5106094.0071925,2544662.3103396967,False,True,1.8832619524519498,6.915122809883591,two-sided,0.10219278711512203,0.6728797800956736,fdr_bh,1.257,1.2081117507780281
113,abbrev * group_label,PSV,cue,alcohol,7164967.6024279995,3613401.1538757933,5106094.0071925,2544662.3103396967,False,True,1.0010396486678226,6.9403337009888135,two-sided,0.3504231420350637,0.8112824449479418,fdr_bh,0.681,0.6435210476917244
114,abbrev * group_label,SOC,relapse,control,3343332.87592,2063622.7969470061,3641769.3943580003,1931303.1324385523,False,True,-0.23610497593919322,8.0,two-sided,0.8192837850488593,0.9494643646229302,fdr_bh,0.501,-0.14932589817342068
115,abbrev * group_label,SOC,relapse,cue,3343332.87592,2063622.7969470061,4850351.669915,2947734.721445146,False,True,-0.9364998412423673,8.0,two-sided,0.3764212324342585,0.8121087865709322,fdr_bh,0.641,-0.5922945053423944
116,abbrev * group_label,SOC,relapse,alcohol,3343332.87592,2063622.7969470061,2965671.5791242504,1906642.7513629056,False,True,0.28463010453504717,6.787090747503584,two-sided,0.784415577967298,0.9402959958609246,fdr_bh,0.522,0.18903323877631248
117,abbrev * group_label,SOC,control,cue,3641769.3943580003,1931303.1324385523,4850351.669915,2947734.721445146,False,True,-0.7668610050484225,8.0,two-sided,0.46519033516418784,0.8595856498960894,fdr_bh,0.589,-0.4850054849437795
118,abbrev * group_label,SOC,control,alcohol,3641769.3943580003,1931303.1324385523,2965671.5791242504,1906642.7513629056,False,True,0.5255762431650354,6.607399786920037,two-sided,0.6163509464970618,0.8966712478450799,fdr_bh,0.553,0.35199253457251095
119,abbrev * group_label,SOC,cue,alcohol,4850351.669915,2947734.721445146,2965671.5791242504,1906642.7513629056,False,True,1.1584823344968955,6.798551115859405,two-sided,0.2857369540319177,0.7990504065004694,fdr_bh,0.746,0.7379164672302948
